gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000233176.3	OR7E157P	0	0	0	0	0	1	0	0
ENSG00000254796.1	VPS51P15	0	0	0	0	0	0	0	0
ENSG00000284617.1	ENSG00000284617	1	0	0	0	1	1	1	0
ENSG00000284655.1	ENSG00000284655	0	0	0	0	0	0	0	0
ENSG00000284698.1	ENSG00000284698	0	0	0	0	0	0	0	0
ENSG00000254889.1	VPS51P9	0	0	0	0	0	0	0	0
ENSG00000254715.3	OR7E154P	0	0	0	0	0	0	0	0
ENSG00000285814.1	FAM90A14	0	0	0	0	0	0	0	0
ENSG00000285913.1	FAM90A18	0	0	0	0	0	0	0	0
ENSG00000285620.1	FAM90A16	0	0	0	0	0	0	0	0
ENSG00000285937.1	FAM90A8	0	0	0	0	0	0	0	0
ENSG00000285720.1	FAM90A17	0	0	0	0	0	0	0	0
ENSG00000285657.1	FAM90A19	0	0	0	0	0	0	0	0
ENSG00000285607.1	FAM90A9	0	0	0	0	0	0	0	0
ENSG00000285950.1	FAM90A10	0	0	0	0	0	0	0	0
ENSG00000285862.1	ENSG00000285862	0	0	0	0	0	0	0	0
ENSG00000255378.1	PRR23D2	0	0	0	0	0	0	0	0
ENSG00000254776.1	PRR23D3P	0	0	0	0	0	0	0	0
ENSG00000186572.2	DEFB107A	0	0	0	0	0	0	0	0
ENSG00000186562.8	DEFB105A	0	0	0	0	0	0	0	0
ENSG00000186579.3	DEFB106A	0	0	0	0	0	0	0	0
ENSG00000176782.3	DEFB104A	0	0	0	0	0	0	0	0
ENSG00000178287.18	SPAG11A	0	0	0	0	0	0	0	0
ENSG00000176797.4	DEFB103A	0	0	0	0	0	0	0	0
ENSG00000254543.1	HSPD1P2	0	0	0	0	0	0	0	0
ENSG00000171711.3	DEFB4A	0	0	0	0	0	0	0	0
ENSG00000215356.4	ZNF705B	0	0	0	0	0	0	0	0
ENSG00000229907.3	DEFB108A	0	0	0	0	0	0	0	0
ENSG00000225725.4	FAM66E	0	2	2	0	0	1	2	0
ENSG00000255211.1	ENSG00000255211	0	0	0	0	0	0	0	0
ENSG00000237038.5	USP17L8	0	0	0	0	0	0	0	0
ENSG00000225327.3	USP17L3	0	0	0	0	0	0	0	0
ENSG00000205989.1	DEFB109C	0	0	0	0	0	0	0	0
ENSG00000233115.4	FAM90A11P	0	0	0	1	1	0	0	0
ENSG00000215354.9	FAM90A24P	0	0	0	0	0	0	0	2
ENSG00000254229.3	FAM90A12P	0	0	0	0	1	0	0	0
ENSG00000227013.3	OR7E96P	0	0	0	0	0	0	0	0
ENSG00000253881.1	VPS51P16	0	0	0	0	0	0	0	0
ENSG00000284603.1	ENSG00000284603	0	0	0	0	0	0	0	0
ENSG00000284606.1	ENSG00000284606	4	1	2	0	2	2	0	1
ENSG00000284661.1	ENSG00000284661	0	0	0	0	0	0	0	0
ENSG00000255459.2	ENSG00000255459	0	0	0	0	0	0	0	0
ENSG00000221305.1	MIR548I3	0	0	0	0	0	0	0	0
ENSG00000244427.1	RPS3AP31	0	0	0	0	0	0	0	0
ENSG00000254311.1	SNRPCP17	0	0	0	0	0	0	0	0
ENSG00000249188.1	ENPP7P1	0	0	0	0	1	1	0	0
ENSG00000253893.2	FAM85B	1	1	4	3	7	5	2	3
ENSG00000291049.1	FAM86B3P	41	24	75	19	47	56	43	33
ENSG00000173295.11	FAM86B3P	0	0	0	0	0	0	0	0
ENSG00000291048.1	ENSG00000291048	2	6	6	4	7	11	13	5
ENSG00000253981.8	ALG1L13P	0	0	0	1	0	1	0	0
ENSG00000275342.6	PRAG1	179	130	308	119	111	260	140	139
ENSG00000253505.4	LINC02949	0	0	0	0	0	0	0	0
ENSG00000254153.2	LINC02950	0	1	0	0	0	0	0	0
ENSG00000253343.1	ENSG00000253343	0	0	0	0	0	0	0	0
ENSG00000253774.1	ENSG00000253774	0	0	0	0	0	0	0	0
ENSG00000253130.2	ENSG00000253130	0	1	0	0	1	0	0	0
ENSG00000263616.2	RN7SL178P	0	0	0	0	0	0	0	0
ENSG00000289622.2	ENSG00000289622	0	0	0	0	0	0	0	0
ENSG00000286910.1	ENSG00000286910	0	0	0	0	0	0	0	0
ENSG00000253958.2	CLDN23	510	409	553	364	494	357	472	411
ENSG00000284717.1	ENSG00000284717	0	0	0	0	0	0	0	0
ENSG00000254367.5	ENSG00000254367	0	0	0	0	0	0	0	0
ENSG00000147324.11	MFHAS1	468	465	429	374	403	685	332	469
ENSG00000200713.1	RNU6-682P	0	0	0	0	0	0	0	0
ENSG00000270966.1	ENSG00000270966	1	1	3	0	0	0	0	1
ENSG00000233609.3	RPL10P19	1	1	1	3	1	1	1	1
ENSG00000207244.1	SNORA70	0	0	0	0	0	0	0	0
ENSG00000104626.15	ERI1	438	339	451	311	462	651	437	394
ENSG00000263407.1	MIR4660	0	0	0	0	0	0	0	0
ENSG00000239078.1	RNU7-55P	0	0	0	0	0	0	0	0
ENSG00000197334.2	Metazoa_SRP	0	0	0	0	0	0	0	0
ENSG00000173281.5	PPP1R3B	750	639	679	523	730	1443	716	888
ENSG00000254340.2	ENSG00000254340	3	0	0	2	2	0	1	0
ENSG00000248538.10	PPP1R3B-DT	2	0	0	0	1	0	0	0
ENSG00000279949.1	ENSG00000279949	0	0	0	0	0	0	0	0
ENSG00000253252.2	ENSG00000253252	0	0	0	0	0	0	0	0
ENSG00000254091.2	ENSG00000254091	0	0	0	0	0	0	0	0
ENSG00000253887.1	ENSG00000253887	0	0	0	0	0	0	0	0
ENSG00000207415.1	RNU6-1151P	0	0	0	0	0	0	0	0
ENSG00000253735.1	ENSG00000253735	0	0	0	0	0	0	0	0
ENSG00000254237.6	ENSG00000254237	0	0	0	0	0	0	0	0
ENSG00000201815.1	RNU6-526P	0	0	0	0	0	0	0	0
ENSG00000249050.1	ENSG00000249050	0	0	0	0	0	0	0	0
ENSG00000173273.17	TNKS	1876	1383	2422	1311	2427	2723	1735	1864
ENSG00000253697.1	ENSG00000253697	0	0	0	0	0	0	0	0
ENSG00000207701.1	MIR597	0	0	0	0	0	0	0	0
ENSG00000253230.11	MIR124-1HG	0	0	0	0	0	0	0	0
ENSG00000284321.1	MIR124-1	0	0	0	0	0	0	0	0
ENSG00000286622.1	ENSG00000286622	2	0	0	0	1	0	1	0
ENSG00000260093.1	MSRA-DT	1	1	1	0	2	1	1	1
ENSG00000175806.15	MSRA	151	120	270	148	306	366	181	185
ENSG00000285675.2	ENSG00000285675	0	0	0	0	0	0	0	0
ENSG00000285606.1	ENSG00000285606	0	0	0	0	0	0	0	0
ENSG00000249848.1	ENSG00000249848	0	0	0	0	0	0	0	0
ENSG00000261451.1	ENSG00000261451	0	2	0	1	2	3	0	0
ENSG00000253641.6	LINC03022	3	0	1	0	2	5	5	2
ENSG00000285237.1	PRSS52P	0	0	0	0	0	0	0	0
ENSG00000207128.1	RNU6-729P	0	0	0	0	0	0	0	0
ENSG00000253678.3	ENSG00000253678	0	0	1	0	0	1	0	0
ENSG00000253649.6	PRSS51	0	3	2	0	2	3	1	1
ENSG00000272505.1	ENSG00000272505	4	1	5	4	2	12	6	2
ENSG00000184647.11	PRSS55	0	1	0	0	0	0	0	0
ENSG00000183638.6	RP1L1	2	0	1	0	0	0	0	0
ENSG00000263762.1	MIR4286	0	0	0	0	0	0	0	0
ENSG00000171060.11	C8orf74	0	0	0	0	0	0	0	0
ENSG00000212433.1	RNA5SP252	0	0	0	0	0	0	0	0
ENSG00000171056.8	SOX7	2	2	1	1	4	3	3	0
ENSG00000258724.1	PINX1	0	0	0	0	0	0	0	1
ENSG00000248896.3	ENSG00000248896	0	2	3	2	2	3	0	3
ENSG00000254093.9	PINX1	53	52	64	41	55	92	43	43
ENSG00000283210.1	MIR1322	0	0	0	0	0	0	0	0
ENSG00000253695.2	PINX1-DT	0	0	0	0	0	0	0	0
ENSG00000280294.1	ENSG00000280294	1	2	3	0	2	0	2	0
ENSG00000171044.11	XKR6	26	14	15	10	11	12	17	13
ENSG00000207600.3	MIR598	0	0	0	0	0	0	0	0
ENSG00000254839.1	ENSG00000254839	0	0	0	0	0	1	0	0
ENSG00000269918.1	ENSG00000269918	21	15	15	9	8	8	22	29
ENSG00000255310.2	ENSG00000255310	39	33	26	22	14	19	34	28
ENSG00000254936.4	ENSG00000254936	0	0	0	0	1	0	0	0
ENSG00000254556.1	ENSG00000254556	0	0	0	0	0	0	0	0
ENSG00000231965.4	RPL17P29	0	0	0	0	0	0	1	0
ENSG00000270076.1	ENSG00000270076	1	0	3	1	1	1	0	0
ENSG00000236827.2	LINC00529	0	0	0	0	0	0	0	0
ENSG00000239315.4	RPL19P13	0	0	0	0	0	0	0	0
ENSG00000249316.2	ENSG00000249316	0	0	0	0	0	0	0	0
ENSG00000280273.2	ENSG00000280273	6	3	5	1	4	7	3	4
ENSG00000104643.10	MTMR9	341	324	467	281	447	563	292	374
ENSG00000246477.3	ENSG00000246477	9	4	7	4	15	3	5	1
ENSG00000177710.6	SLC35G5	0	1	2	2	2	0	1	2
ENSG00000154316.16	TDH	1	0	1	0	0	0	3	0
ENSG00000255020.1	TDH-AS1	0	0	1	0	0	0	1	0
ENSG00000184608.9	FAM167A-AS1	0	0	0	0	0	0	0	0
ENSG00000242483.3	RN7SL293P	0	0	0	0	0	0	0	0
ENSG00000199368.1	RNU6-1084P	0	0	0	0	0	0	0	0
ENSG00000154319.16	FAM167A	57	88	90	63	68	219	46	110
ENSG00000284957.1	ENSG00000284957	0	0	0	0	0	0	0	1
ENSG00000136573.16	BLK	0	2	0	0	0	1	0	3
ENSG00000269954.2	ENSG00000269954	1	3	1	1	0	2	0	0
ENSG00000170983.4	LINC00208	0	0	0	0	0	0	0	0
ENSG00000286985.2	ENSG00000286985	0	0	0	0	0	0	0	0
ENSG00000136574.19	GATA4	0	0	0	0	0	0	0	0
ENSG00000154328.16	NEIL2	191	169	215	128	244	251	211	156
ENSG00000227203.3	SUB1P1	2	0	1	0	2	3	0	0
ENSG00000079459.14	FDFT1	992	881	1177	691	1062	1146	781	973
ENSG00000255046.1	ENSG00000255046	6	8	6	3	7	9	6	7
ENSG00000164733.23	CTSB	23462	25354	28683	19046	43042	52448	18529	21968
ENSG00000255144.1	ENSG00000255144	0	0	0	0	0	0	0	0
ENSG00000254948.1	OR7E158P	0	0	0	0	0	0	0	0
ENSG00000206014.8	OR7E161P	0	0	0	0	0	0	0	0
ENSG00000290828.1	ENSG00000290828	0	0	0	0	0	0	0	0
ENSG00000287755.1	ENSG00000287755	0	0	0	0	0	0	0	0
ENSG00000287798.1	ENSG00000287798	0	0	0	0	0	0	0	0
ENSG00000205884.2	DEFB136	0	0	0	0	0	0	0	0
ENSG00000205883.3	DEFB135	0	0	0	0	0	0	0	0
ENSG00000205882.9	DEFB134	0	0	0	0	0	0	0	0
ENSG00000255174.1	ENSG00000255174	0	0	0	0	0	0	0	0
ENSG00000254507.2	DEFB131E	0	0	0	0	0	0	0	0
ENSG00000290829.1	ENSG00000290829	0	0	0	0	0	0	0	0
ENSG00000284610.2	ENSG00000284610	0	0	0	0	0	0	0	0
ENSG00000255016.1	VPS51P12	0	0	0	0	0	0	0	0
ENSG00000254817.1	ENSG00000254817	0	0	0	0	0	0	0	0
ENSG00000254700.2	DEFB131C	0	0	0	0	0	0	0	0
ENSG00000233050.1	DEFB130B	0	0	0	0	0	0	0	0
ENSG00000252029.1	RNA5SP253	0	0	0	0	0	0	0	0
ENSG00000215343.8	ZNF705D	0	0	0	0	0	0	0	0
ENSG00000255544.2	DEFB108D	0	0	0	0	0	0	0	0
ENSG00000255052.5	FAM66D	46	25	68	25	76	163	50	28
ENSG00000254923.1	ENSG00000254923	0	0	1	0	1	2	1	0
ENSG00000226430.7	USP17L7	0	1	2	2	3	2	4	0
ENSG00000223443.3	USP17L2	1	1	3	0	2	9	3	1
ENSG00000254866.3	DEFB109D	2	0	2	4	10	9	4	3
ENSG00000205879.5	FAM90A2P	1	0	2	1	1	1	0	0
ENSG00000249889.1	ALG1L11P	1	1	7	0	4	3	0	0
ENSG00000186523.15	FAM86B1	19	17	25	13	29	47	32	20
ENSG00000255495.1	ENSG00000255495	35	24	15	8	17	24	13	12
ENSG00000254527.1	ENPP7P12	1	2	3	1	0	0	1	0
ENSG00000237215.3	DEFB131D	0	0	0	0	0	0	0	0
ENSG00000232948.1	DEFB130A	0	0	0	0	0	0	0	0
ENSG00000252535.1	RNA5SP254	0	0	0	0	0	0	0	0
ENSG00000254623.1	DEFB108E	0	0	0	0	0	0	0	0
ENSG00000215339.3	ZNF705CP	0	0	0	0	0	0	0	0
ENSG00000227888.4	FAM66A	24	4	4	1	1	4	4	2
ENSG00000254423.1	ENSG00000254423	1	0	0	0	0	0	0	0
ENSG00000255556.2	ENSG00000255556	0	0	0	0	0	0	0	0
ENSG00000242296.2	DEFB109A	0	1	0	0	1	1	0	0
ENSG00000270074.1	ENSG00000270074	0	0	2	2	5	16	4	1
ENSG00000251402.3	FAM90A25P	1	3	1	0	0	1	3	0
ENSG00000250794.2	ALG1L12P	0	0	0	0	2	1	0	0
ENSG00000145002.13	FAM86B2	10	5	12	3	22	18	6	9
ENSG00000255549.2	ENPP7P6	0	0	0	1	0	0	0	0
ENSG00000283674.3	ENSG00000283674	10	4	12	6	13	10	12	4
ENSG00000270154.1	ENSG00000270154	0	0	0	1	0	2	1	0
ENSG00000242607.1	RPS3AP34	3	1	7	2	4	3	1	1
ENSG00000255122.1	ENSG00000255122	1	0	0	0	2	0	1	2
ENSG00000284746.1	ENSG00000284746	0	0	0	0	0	0	0	0
ENSG00000284663.1	ENSG00000284663	0	0	0	0	0	0	0	0
ENSG00000244289.1	RPS3AP35	0	0	0	0	0	0	0	0
ENSG00000255253.1	ENSG00000255253	1	0	0	0	0	0	0	0
ENSG00000284724.1	ENSG00000284724	0	0	0	0	0	0	0	0
ENSG00000284613.1	ENSG00000284613	0	0	0	0	0	0	0	0
ENSG00000254581.1	VPS51P19	0	0	0	0	0	0	0	0
ENSG00000177400.6	OR7E8P	0	0	0	0	0	0	0	0
ENSG00000254917.1	OR7E15P	0	0	0	0	0	0	0	0
ENSG00000254724.1	OR7E10P	0	0	0	0	0	0	0	0
ENSG00000264512.2	MIR5692A2	0	0	0	0	0	0	0	0
ENSG00000154359.13	LONRF1	336	189	276	163	366	271	267	226
ENSG00000266206.1	MIR3926-1	0	0	0	0	0	0	0	0
ENSG00000283523.1	MIR3926-2	0	0	0	0	0	0	0	0
ENSG00000254813.5	LINC03019	0	0	0	0	0	0	0	0
ENSG00000255494.2	LINC00681	0	0	0	0	0	0	0	0
ENSG00000250305.9	TRMT9B	371	318	561	373	434	430	463	383
ENSG00000251468.2	ENSG00000251468	0	2	1	2	0	0	2	1
ENSG00000206996.1	RNU6-842P	0	0	0	0	0	0	0	0
ENSG00000164741.15	DLC1	3498	2856	4578	2287	4709	7083	3037	3243
ENSG00000287134.1	ENSG00000287134	5	7	3	4	15	20	8	5
ENSG00000200630.1	Y_RNA	0	0	1	0	0	0	0	0
ENSG00000253932.1	ENSG00000253932	0	1	1	0	0	0	0	0
ENSG00000253257.1	MTND4P7	0	0	0	0	0	0	0	0
ENSG00000252179.1	RNA5SP255	0	0	0	0	0	0	0	0
ENSG00000164743.5	C8orf48	63	54	79	25	51	57	42	34
ENSG00000254491.1	ENSG00000254491	0	0	0	0	0	0	0	0
ENSG00000286798.1	ENSG00000286798	0	0	0	0	0	0	0	0
ENSG00000255457.1	ENSG00000255457	0	0	0	0	0	0	0	0
ENSG00000255413.1	ENSG00000255413	0	0	0	0	0	0	0	0
ENSG00000254753.1	ENSG00000254753	0	0	0	0	0	0	0	0
ENSG00000254425.1	ENSG00000254425	0	0	0	0	0	0	0	0
ENSG00000255437.1	ENSG00000255437	0	0	0	0	0	0	0	0
ENSG00000185053.14	SGCZ	5	0	0	0	1	1	1	1
ENSG00000254575.2	ENSG00000254575	0	0	0	0	0	0	0	0
ENSG00000214366.4	EIF4EP5	0	0	0	0	0	0	0	0
ENSG00000252264.1	RNU7-153P	0	0	0	0	0	0	0	0
ENSG00000206950.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000252035.1	RNU6-397P	0	0	0	0	0	0	0	0
ENSG00000255365.1	ENSG00000255365	1	0	0	0	0	0	0	0
ENSG00000199127.1	MIR383	0	0	0	0	0	0	0	0
ENSG00000255076.2	ENSG00000255076	0	0	0	0	0	0	0	0
ENSG00000249368.1	ENSG00000249368	0	0	0	0	0	0	0	0
ENSG00000104723.21	TUSC3	1524	1063	1612	898	1375	1380	1644	1420
ENSG00000248423.1	ENSG00000248423	0	0	0	0	1	0	0	0
ENSG00000250483.1	PPM1AP1	13	8	11	3	5	8	9	7
ENSG00000287476.1	ENSG00000287476	0	0	0	0	1	0	0	0
ENSG00000226836.5	RPL32P19	0	0	0	0	0	0	0	0
ENSG00000253648.1	ENSG00000253648	0	0	0	0	0	0	0	0
ENSG00000038945.15	MSR1	87	49	88	27	321	223	277	194
ENSG00000253951.1	CCT3P1	0	0	0	0	0	0	0	0
ENSG00000253934.2	MRPL49P2	3	1	1	0	4	1	2	0
ENSG00000253496.3	ENSG00000253496	32	12	32	3	72	45	37	17
ENSG00000253184.1	ENSG00000253184	1	0	0	0	0	0	0	0
ENSG00000264092.2	RN7SL474P	0	0	0	0	0	0	0	0
ENSG00000078579.9	FGF20	3	0	1	0	1	1	0	1
ENSG00000289225.2	ENSG00000289225	2	1	1	0	1	2	1	1
ENSG00000155970.12	MICU3	238	208	238	179	250	402	303	246
ENSG00000249258.2	ENSG00000249258	1	1	2	2	7	7	4	5
ENSG00000244113.1	ENSG00000244113	0	0	0	0	1	0	1	0
ENSG00000104219.13	ZDHHC2	1204	1071	1542	1316	1115	1916	1382	1776
ENSG00000198791.12	CNOT7	1048	924	1266	745	1259	1412	952	946
ENSG00000289145.1	ENSG00000289145	0	0	0	0	0	0	0	0
ENSG00000155975.10	VPS37A	684	856	919	747	826	1345	616	844
ENSG00000003987.14	MTMR7	19	26	25	30	23	53	14	30
ENSG00000214607.2	ADAM24P	0	0	0	0	0	0	0	0
ENSG00000003989.18	SLC7A2	47	56	12	3	51	100	18	46
ENSG00000279271.1	ENSG00000279271	0	0	0	0	0	0	0	0
ENSG00000280453.1	ENSG00000280453	0	0	0	0	0	0	0	0
ENSG00000279903.1	SLC7A2-IT1	0	0	0	0	1	0	0	0
ENSG00000279932.1	ENSG00000279932	0	0	0	0	0	0	0	0
ENSG00000104213.13	PDGFRL	193	225	305	219	391	265	420	539
ENSG00000277466.1	ENSG00000277466	0	0	1	0	0	0	0	0
ENSG00000287303.1	ENSG00000287303	0	0	0	0	0	0	0	0
ENSG00000129422.15	MTUS1	505	520	437	287	683	694	444	581
ENSG00000265520.1	MIR548V	0	0	0	0	0	0	0	0
ENSG00000253168.1	ENSG00000253168	0	0	0	0	0	0	0	0
ENSG00000212280.1	RNA5SP256	0	0	0	0	0	0	0	0
ENSG00000253944.1	MTUS1-DT	1	1	1	1	1	0	0	1
ENSG00000253671.3	ENSG00000253671	5	6	6	5	5	8	6	8
ENSG00000104760.17	FGL1	0	0	0	0	0	0	0	0
ENSG00000253215.1	ENSG00000253215	0	0	0	0	0	0	0	0
ENSG00000254054.3	ENSG00000254054	0	0	0	0	0	0	0	1
ENSG00000078674.20	PCM1	2855	2296	3473	1835	3599	3553	2904	2796
ENSG00000104763.20	ASAH1	2582	1853	4026	2844	3674	4228	3164	3441
ENSG00000245281.9	ASAH1-AS1	15	21	14	15	18	19	18	16
ENSG00000253384.1	ABRAXAS1P2	2	0	1	0	0	5	0	4
ENSG00000286542.1	ENSG00000286542	1	2	1	3	1	0	1	1
ENSG00000171428.15	NAT1	68	88	103	68	84	119	75	67
ENSG00000254015.1	MTND4LP26	0	0	0	0	0	0	0	0
ENSG00000253937.1	NATP	0	0	0	0	0	0	0	0
ENSG00000244593.1	ENSG00000244593	0	0	0	0	0	5	2	2
ENSG00000285624.2	ENSG00000285624	0	0	0	0	0	0	0	0
ENSG00000271654.1	ENSG00000271654	1	0	0	0	0	0	0	0
ENSG00000156006.5	NAT2	0	0	0	0	0	0	1	0
ENSG00000156011.19	PSD3	2332	1641	2480	847	3609	2828	1815	1307
ENSG00000187229.3	ENSG00000187229	0	0	0	1	0	0	1	4
ENSG00000244018.1	RPL35P6	2	0	0	0	4	1	3	0
ENSG00000283402.1	ENSG00000283402	2	0	0	0	0	1	0	1
ENSG00000278886.1	ENSG00000278886	0	0	0	0	0	0	0	0
ENSG00000201157.1	SNORA62	0	0	0	0	0	0	0	0
ENSG00000253335.1	ENSG00000253335	0	0	0	0	0	0	0	0
ENSG00000270255.1	ENSG00000270255	0	0	0	0	0	0	0	0
ENSG00000253557.6	ENSG00000253557	1	0	5	0	3	1	1	0
ENSG00000254242.2	ENSG00000254242	0	0	0	0	1	1	0	0
ENSG00000250316.1	ENSG00000250316	0	0	0	0	0	0	0	0
ENSG00000254201.1	ENSG00000254201	0	0	0	0	0	0	0	0
ENSG00000253280.1	ENSG00000253280	0	0	0	0	0	0	0	0
ENSG00000279919.1	ENSG00000279919	0	0	0	0	0	0	0	0
ENSG00000104611.12	SH2D4A	781	562	1673	400	1209	1117	701	664
ENSG00000279858.1	ENSG00000279858	0	0	0	0	0	0	1	0
ENSG00000147408.16	CSGALNACT1	477	708	634	447	705	782	801	1394
ENSG00000253270.1	ENSG00000253270	0	0	0	0	0	0	0	0
ENSG00000104613.12	INTS10	920	891	877	567	941	951	827	851
ENSG00000175445.17	LPL	2	4	0	0	58	84	1	9
ENSG00000253775.2	ENSG00000253775	0	0	0	0	0	0	0	0
ENSG00000242709.1	RPL30P9	0	0	0	0	0	0	0	0
ENSG00000036565.15	SLC18A1	0	0	0	0	0	0	0	0
ENSG00000147416.11	ATP6V1B2	2235	2020	2235	1745	2262	2810	2086	2333
ENSG00000222267.1	RNU6-892P	0	0	0	0	2	0	2	1
ENSG00000061337.16	LZTS1	93	30	125	31	90	74	76	41
ENSG00000253733.3	LZTS1-AS1	0	0	0	0	0	0	0	0
ENSG00000274467.1	RNA5SP257	0	0	0	0	0	0	0	0
ENSG00000253164.5	ENSG00000253164	0	0	0	0	0	0	0	0
ENSG00000253178.1	ENSG00000253178	0	0	0	0	0	0	0	0
ENSG00000253300.2	ENSG00000253300	0	0	0	0	0	0	0	0
ENSG00000253866.1	TMEM97P2	0	0	0	0	0	0	0	0
ENSG00000254260.1	ENSG00000254260	0	0	0	0	0	0	0	0
ENSG00000254092.4	ENSG00000254092	0	0	0	0	0	0	0	0
ENSG00000253147.5	LINC03023	0	0	0	0	0	0	0	0
ENSG00000254026.1	LINC03023	0	0	0	0	0	0	0	0
ENSG00000253199.2	LINC02153	0	0	0	0	0	0	0	0
ENSG00000254040.2	ENSG00000254040	0	0	0	0	0	0	0	0
ENSG00000280215.1	ENSG00000280215	0	0	0	0	0	0	0	0
ENSG00000286346.1	ENSG00000286346	0	0	0	0	0	0	0	0
ENSG00000254334.2	ENSG00000254334	0	0	0	0	0	0	0	0
ENSG00000168546.11	GFRA2	2	0	3	0	1	0	3	0
ENSG00000273484.1	OR6R2P	0	0	0	0	0	0	0	0
ENSG00000147443.13	DOK2	0	0	0	0	0	0	1	0
ENSG00000130227.17	XPO7	1852	1223	2215	930	2631	2240	1757	1377
ENSG00000158806.14	NPM2	49	22	37	10	83	26	35	26
ENSG00000158815.11	FGF17	10	7	12	8	10	7	6	6
ENSG00000158856.19	DMTN	46	40	63	22	38	37	58	34
ENSG00000158863.22	FHIP2B	1456	1526	1647	879	1550	2157	1170	1367
ENSG00000275074.2	NUDT18	214	151	256	113	196	381	147	161
ENSG00000168453.16	HR	1245	768	946	397	1170	1116	644	486
ENSG00000288677.2	HRURF	0	0	0	0	0	0	0	0
ENSG00000168476.12	REEP4	230	247	181	149	197	308	167	226
ENSG00000168481.9	LGI3	0	11	2	42	3	25	1	66
ENSG00000168484.13	SFTPC	0	0	0	0	0	0	0	1
ENSG00000168487.20	BMP1	2391	2499	2722	1683	2710	3340	2327	2381
ENSG00000177725.6	ENSG00000177725	2	0	0	0	0	4	0	1
ENSG00000285881.1	ENSG00000285881	2	3	4	3	0	4	1	2
ENSG00000168490.14	PHYHIP	66	39	73	34	45	39	64	36
ENSG00000208037.1	MIR320A	0	0	0	0	0	0	0	0
ENSG00000168495.13	POLR3D	579	542	655	370	665	842	457	509
ENSG00000254064.1	PIWIL2-DT	16	24	17	17	20	30	17	24
ENSG00000197181.12	PIWIL2	6	1	5	2	3	2	3	2
ENSG00000104635.15	SLC39A14	1188	1261	1322	715	1840	2467	935	922
ENSG00000241026.1	RPL21P77	0	0	0	0	0	0	0	0
ENSG00000201761.1	RNU6-336P	0	0	0	0	0	0	0	0
ENSG00000120910.15	PPP3CC	306	355	350	306	396	423	284	446
ENSG00000251034.2	ENSG00000251034	31	43	39	36	31	47	30	42
ENSG00000254272.1	BTF3P3	0	1	1	0	1	1	0	0
ENSG00000120896.14	SORBS3	2962	3454	3468	2904	2750	3931	2929	4229
ENSG00000287467.1	ENSG00000287467	1	5	10	5	7	4	6	7
ENSG00000254230.1	ENSG00000254230	0	0	0	0	0	0	0	0
ENSG00000120913.24	PDLIM2	1598	1444	1739	877	1282	2402	1409	1422
ENSG00000248235.6	ENSG00000248235	0	0	0	0	0	1	0	1
ENSG00000241852.11	C8orf58	229	236	286	143	353	543	149	177
ENSG00000158941.17	CCAR2	1186	1053	1209	697	1276	1545	978	1081
ENSG00000253200.1	ENSG00000253200	42	47	84	35	47	65	55	71
ENSG00000147439.14	BIN3	454	457	446	286	478	698	370	462
ENSG00000261026.1	ENSG00000261026	0	0	0	1	2	0	0	1
ENSG00000179388.9	EGR3	99	14	58	14	46	41	116	21
ENSG00000253125.1	ENSG00000253125	0	0	0	0	1	0	0	0
ENSG00000289521.2	ENSG00000289521	1	0	0	0	0	1	0	0
ENSG00000287812.1	ENSG00000287812	0	0	0	0	1	0	0	0
ENSG00000134020.8	PEBP4	5	11	13	15	11	26	13	22
ENSG00000248738.6	ENSG00000248738	0	0	0	1	0	2	1	0
ENSG00000253142.1	ENSG00000253142	0	0	0	0	0	0	0	0
ENSG00000240116.3	RN7SL303P	0	0	0	0	0	0	0	0
ENSG00000245025.3	ENSG00000245025	56	44	92	42	56	50	68	54
ENSG00000008853.18	RHOBTB2	444	495	515	434	518	853	463	849
ENSG00000120889.13	TNFRSF10B	2904	1930	2978	1178	3240	3465	2013	1743
ENSG00000246130.1	ENSG00000246130	1	1	0	1	3	2	3	1
ENSG00000253616.5	CHILL1	2	0	1	1	2	0	3	1
ENSG00000284948.1	ENSG00000284948	0	2	8	3	6	8	5	6
ENSG00000284956.1	ENSG00000284956	0	0	0	0	0	0	0	0
ENSG00000173535.15	TNFRSF10C	69	36	59	8	156	124	55	42
ENSG00000173530.6	TNFRSF10D	1553	1151	1598	992	2364	2654	1341	1427
ENSG00000253930.1	TNFRSF10A-AS1	3	2	3	1	3	6	6	5
ENSG00000104689.10	TNFRSF10A	37	33	41	40	57	88	49	63
ENSG00000243265.1	RPL23AP55	0	1	0	0	0	0	0	0
ENSG00000246582.3	TNFRSF10A-DT	11	12	16	9	13	26	19	18
ENSG00000250714.3	TNFRSF10A-DT	0	0	0	0	0	0	0	0
ENSG00000147457.14	CHMP7	668	679	719	459	835	1014	586	638
ENSG00000289584.1	ENSG00000289584	0	1	1	1	1	0	1	2
ENSG00000104679.12	R3HCC1	350	305	321	162	381	335	270	245
ENSG00000134013.16	LOXL2	3227	1301	3874	996	5727	5731	2998	1908
ENSG00000253837.1	LOXL2-AS1	13	5	19	4	20	31	13	7
